,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean
333991,1.0,1.0,1.0,1.0,7.5,0.5,5.0,1.0,1.5,0.5,0.5,0.0,2.0,0.0,0.5,0.0,0.0,0.0,5.5,4.5,5.5,5.5,0.0,2.0,2.0,1.5,0.0,78.5,18.5,50.0,17.5,24.0,10.0,0.0,0.0,0.0,26.0,35.0,13.5,21.5,0.0,0.0,0.0,0.0,0.0,3.5,2.0,3.5,1.0,0.0,2.0,0.5,0.0,92.0,86.0,0.215,8.0,6.5,8.0,5.5,100.0,157.0,1.0,3.0,googlearchive,googlearchive/android-AccelerometerPlay,myrao,myrao/SensorDemo,19.0,2.0,19.0,2.0
335888,1.7777777777777777,1.6666666666666667,1.8888888888888888,1.3333333333333333,9.333333333333334,0.7777777777777778,7.333333333333333,1.0,1.1111111111111112,0.8888888888888888,0.8888888888888888,0.0,9.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,4.222222222222222,0.7777777777777778,4.333333333333333,4.333333333333333,0.0,1.1111111111111112,0.4444444444444444,2.7777777777777777,0.0,64.66666666666667,9.22222222222222,45.66666666666666,14.0,27.0,10.11111111111111,0.0,0.0,0.0,21.55555555555556,31.666666666666668,13.22222222222222,18.444444444444443,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.555555555555556,2.7777777777777777,1.3333333333333333,0.0,1.5555555555555556,0.8888888888888888,0.0,21.55555555555556,19.55555555555556,0.5188888888888888,7.666666666666667,7.555555555555555,8.0,5.111111111111111,411.0,582.0,6.0,3.0,googlearchive,googlearchive/android-AppShortcuts,JasonZhu19910601,JasonZhu19910601/MyAppShortcuts,32.0,2.0,32.0,2.0
336617,1.2352941176470589,1.223529411764706,1.2352941176470589,0.8941176470588236,9.376470588235296,0.9529411764705882,7.976470588235294,0.2470588235294117,1.223529411764706,1.8235294117647056,1.8235294117647056,0.0,90.0,0.3411764705882353,1.152941176470588,0.0,0.0,0.0,1.9764705882352944,1.5176470588235291,2.3176470588235296,2.3176470588235296,0.1294117647058823,0.2352941176470588,0.2235294117647059,1.7294117647058824,0.0,42.87058823529412,6.176470588235294,34.37647058823529,10.552941176470588,23.75294117647059,2.552941176470588,0.0,0.0,0.0,17.32941176470588,23.07058823529412,10.258823529411766,12.811764705882354,0.0,0.0,0.0,0.0,0.0,2.0588235294117645,1.964705882352941,2.0588235294117645,0.9411764705882352,0.0,1.811764705882353,0.611764705882353,0.0,17.658823529411766,17.211764705882352,0.0996470588235294,4.047058823529412,3.952941176470589,4.047058823529412,2.364705882352941,2922.0,3644.0,33.0,7.0,googlearchive,googlearchive/android-ShareActionProvider,bellatrix007,bellatrix007/Document-Organizer,67.0,2.0,67.0,2.0
340786,1.12,1.08,1.16,1.0,5.6,0.24,4.44,0.76,1.16,0.84,0.84,0.08,28.0,0.76,0.44,0.0,0.0,0.0,3.56,0.76,4.32,4.8,0.04,0.36,0.44,3.48,0.0,47.08,6.56,29.84,9.4,16.2,10.76,0.0,0.0,0.0,12.68,19.92,9.48,10.44,0.0,0.0,0.0,0.0,0.0,2.32,2.12,2.4,1.24,0.0,1.68,0.52,0.0,18.68,14.44,0.3676,6.0,5.8,6.16,4.64,746.0,1177.0,18.0,14.0,googlearchive,googlearchive/android-fit,morristech,morristech/ModuleLoader,460.0,22.0,115.0,5.5
341167,0.3333333333333333,0.3298245614035088,0.3403508771929824,0.1473684210526315,1.9543859649122808,0.1122807017543859,1.6350877192982456,0.1964912280701754,1.03859649122807,0.1929824561403508,0.1929824561403508,0.0,289.0,0.0456140350877193,27.428070175438595,0.0,0.0,0.0,0.512280701754386,0.1719298245614035,0.5578947368421052,0.5578947368421052,0.0,0.0631578947368421,0.0736842105263157,0.4210526315789473,0.0,105.0842105263158,4.368421052631579,66.48070175438596,58.95087719298245,60.459649122807015,34.31228070175439,0.0,0.0,0.0,58.25964912280702,61.43157894736842,58.242105263157896,3.1894736842105265,0.0,0.0,0.0,0.0,0.0,0.4491228070175438,0.4421052631578947,0.4631578947368421,0.1543859649122807,0.0,1.1228070175438596,0.2421052631578947,0.0,2.421052631578948,2.3859649122807016,0.0868421052631579,1.0175438596491229,1.0,1.0491228070175438,0.5649122807017544,18947.0,29949.0,38.0,36.0,googlearchive,googlearchive/android-fit,simonkamronn,simonkamronn/FitnessAPI-Examples,62.0,10.0,20.666666666666668,3.3333333333333335
341552,0.7418439716312056,0.6936170212765957,0.7645390070921986,0.5843971631205673,5.164539007092198,0.3645390070921986,3.3418439716312056,1.3361702127659574,1.1617021276595745,0.9304964539007092,0.9304964539007092,0.0283687943262411,740.0,0.7120567375886525,12.892198581560285,0.0,0.0,0.0,2.049645390070922,0.7531914893617021,2.7617021276595746,2.9631205673758867,0.100709219858156,0.1702127659574468,0.2042553191489361,2.286524822695036,0.0,104.85390070921986,8.449645390070922,50.81560283687944,34.3177304964539,38.679432624113474,45.93758865248227,0.0,0.0,0.0,34.730496453900706,40.64822695035461,32.08936170212766,8.558865248226951,0.0,0.0,0.0,0.0,0.0,1.4553191489361703,1.2624113475177303,1.5574468085106383,0.6141843971631206,0.0,1.4170212765957446,0.4439716312056737,0.0,16.072340425531916,12.13191489361702,0.4346382978723404,4.153191489361702,3.9588652482269504,4.326241134751773,2.8439716312056738,35825.0,73922.0,312.0,70.0,googlearchive,googlearchive/android-fit,yangjae,yangjae/android-ui,460.0,114.0,115.0,28.5
341657,1.7,1.6,1.7,1.1,14.6,1.1,8.1,5.0,1.3,1.2,1.2,0.0,11.0,1.8,2.0,0.0,0.0,0.0,3.5,1.1,5.3,5.3,0.0,0.1,0.1,5.1,0.0,101.3,12.2,45.9,14.4,28.4,43.2,0.0,0.0,0.0,20.7,29.8,12.5,17.3,0.0,0.0,0.0,0.0,0.0,5.1,4.4,5.1,1.9,0.0,1.5,1.1,0.0,32.9,22.5,0.889,10.0,9.3,10.0,6.5,459.0,1013.0,10.0,6.0,googlearchive,googlearchive/android-fit,scottyab,scottyab/androidkeystore,445.0,22.0,111.25,5.5
341689,1.2391304347826086,1.2391304347826086,1.2608695652173914,0.9130434782608696,10.5,1.3478260869565215,6.869565217391305,2.130434782608696,1.0869565217391304,1.0217391304347827,1.0217391304347827,0.0,47.0,0.1956521739130435,0.2826086956521739,0.0,0.0,0.0,3.239130434782609,2.260869565217391,3.4347826086956523,3.4347826086956523,0.0217391304347826,0.9347826086956522,0.2391304347826087,2.239130434782609,0.0,60.06521739130435,11.021739130434783,37.5,11.152173913043478,22.608695652173918,11.76086956521739,0.0,0.0,0.0,17.97826086956522,25.47826086956522,10.630434782608695,14.847826086956522,0.0,0.0,0.0,0.0,0.0,2.065217391304348,2.0217391304347827,2.1956521739130435,1.108695652173913,0.0,1.8043478260869563,0.782608695652174,0.0,26.130434782608692,24.630434782608692,0.3052173913043478,5.826086956521739,5.717391304347826,5.956521739130435,3.695652173913044,1725.0,2763.0,25.0,10.0,googlearchive,googlearchive/android-fit,deercoder,deercoder/GoogleFitDemo,63.0,8.0,15.75,2.0
341806,1.5923913043478262,1.5706521739130437,1.7418478260869563,1.0271739130434785,10.603260869565217,0.4347826086956521,7.820652173913044,2.089673913043478,1.125,2.733695652173913,2.733695652173913,0.0896739130434782,409.0,0.904891304347826,1.9157608695652173,0.0,0.0,0.0,5.266304347826087,1.701086956521739,6.171195652173913,7.154891304347826,0.0516304347826086,0.654891304347826,0.7635869565217391,4.701086956521739,0.0,108.34782608695652,10.959239130434783,66.5788043478261,21.28804347826087,41.36684782608695,31.08967391304348,0.0,0.0,0.0,31.82880434782609,46.32608695652174,19.508152173913043,26.817934782608692,0.0,0.0,0.0,0.0,0.0,3.239130434782609,3.1684782608695654,3.809782608695652,1.516304347826087,0.0,1.622282608695652,1.1875,0.0,22.39673913043478,17.877717391304348,0.3925271739130434,11.82336956521739,11.671195652173912,13.244565217391305,7.032608695652174,24501.0,39872.0,200.0,53.0,googlearchive,googlearchive/android-fit,jeffrey-garcia,jeffrey-garcia/wearable-fitness,18.0,2.0,18.0,2.0
342153,1.9926470588235292,1.9264705882352944,2.0294117647058822,1.0220588235294117,19.573529411764707,1.7573529411764706,16.455882352941178,1.2058823529411764,1.125,1.7941176470588236,1.7941176470588236,0.0,136.0,0.0955882352941176,0.1617647058823529,0.0,0.0,0.0,2.161764705882353,1.661764705882353,2.2573529411764706,2.2573529411764706,0.0,0.1617647058823529,0.1985294117647058,1.897058823529412,0.0,55.8235294117647,6.477941176470588,45.19117647058823,12.522058823529411,33.125,4.235294117647059,0.0,0.0,0.0,23.38235294117647,31.205882352941178,13.867647058823527,17.33823529411765,0.0,0.0,0.0,0.0,0.0,2.794117647058824,2.610294117647059,2.8823529411764706,1.3602941176470589,0.0,1.9044117647058825,0.75,0.0,13.713235294117649,12.992647058823527,0.0775,4.639705882352941,4.345588235294118,4.742647058823529,2.647058823529412,6146.0,7592.0,34.0,6.0,googlearchive,googlearchive/android-fit,SnackKing,SnackKing/FitnessTracker,59.0,6.0,19.666666666666668,2.0
342378,2.268292682926829,2.0,2.414634146341464,1.170731707317073,12.390243902439025,0.5365853658536586,10.317073170731708,1.3170731707317074,1.2682926829268293,1.4146341463414631,1.4146341463414631,0.0,42.0,0.926829268292683,2.658536585365854,0.0,0.0,0.0,5.414634146341464,3.951219512195122,6.341463414634147,6.341463414634147,0.7073170731707317,1.3414634146341464,0.2926829268292683,4.0,0.0,133.4390243902439,14.585365853658535,101.7560975609756,23.0,69.34146341463415,17.926829268292682,0.0,0.0,0.0,51.65853658536585,70.39024390243902,21.5609756097561,48.829268292682926,0.0,0.0,0.0,0.0,0.0,5.219512195121951,4.317073170731708,5.829268292682927,1.951219512195122,0.0,1.7317073170731707,1.4146341463414631,0.0,33.31707317073171,29.170731707317078,0.2439024390243902,19.853658536585368,17.0,22.29268292682927,8.24390243902439,4172.0,5471.0,28.0,11.0,googlearchive,googlearchive/android-fit,Seo-GwangHyeon,Seo-GwangHyeon/InvisibleMirror,523.0,26.0,87.16666666666667,4.333333333333333
342617,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.1666666666666667,14.833333333333334,1.3333333333333333,9.0,4.166666666666667,1.0,1.3333333333333333,1.3333333333333333,0.0,8.0,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,3.333333333333333,2.333333333333333,4.5,4.5,0.0,1.3333333333333333,0.6666666666666666,2.5,0.0,125.33333333333331,18.83333333333333,66.66666666666667,18.5,42.0,40.333333333333336,0.0,0.0,0.0,32.166666666666664,46.0,16.5,29.5,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,3.6666666666666665,3.8333333333333335,2.333333333333333,0.0,1.6666666666666667,1.1666666666666667,0.0,22.166666666666668,18.5,0.3866666666666666,11.333333333333334,11.166666666666666,11.833333333333334,6.666666666666667,400.0,752.0,3.0,6.0,googlearchive,googlearchive/android-MediaRecorder,yinghuihong,yinghuihong/MediaRecorder,322.0,10.0,64.4,2.0
343154,1.2121212121212122,1.181818181818182,1.2727272727272727,1.0,6.727272727272728,0.2727272727272727,5.787878787878788,0.4848484848484848,1.3636363636363635,2.272727272727273,2.272727272727273,0.0606060606060606,40.0,0.2727272727272727,0.1212121212121212,0.0,0.0,0.0,3.787878787878788,1.7878787878787878,4.0606060606060606,4.363636363636363,0.4848484848484848,0.303030303030303,0.5151515151515151,2.757575757575758,0.0,44.09090909090909,5.333333333333333,32.78787878787879,9.272727272727272,18.727272727272727,6.242424242424242,0.0,0.0,0.0,14.696969696969695,22.393939393939394,8.787878787878787,13.606060606060606,0.0,0.0,0.0,0.0,0.0,2.303030303030303,2.090909090909091,2.393939393939394,1.2424242424242424,0.0,1.6363636363636365,0.5454545454545454,0.0,19.545454545454547,18.96969696969697,0.1612121212121212,6.96969696969697,6.757575757575758,7.151515151515151,4.727272727272728,1082.0,1455.0,26.0,8.0,googlearchive,googlearchive/android-MediaRecorder,PopTudor,PopTudor/SweetCamera,69.0,4.0,34.5,2.0
343374,3.09375,3.03125,3.1875,1.09375,23.25,1.25,18.1875,3.75,1.15625,1.0,1.0,0.0,36.0,0.96875,0.65625,0.0,0.0,0.0,3.875,2.65625,4.84375,4.84375,0.03125,1.1875,0.0,3.625,0.0,111.25,12.84375,78.59375,18.53125,54.90625,21.21875,0.0,0.0,0.0,43.75,59.25,20.0,39.25,0.0,0.0,0.0,0.0,0.0,4.78125,4.71875,5.09375,1.96875,0.0,1.5,1.75,0.0,20.375,19.625,0.2915625,13.125,12.96875,13.625,6.53125,2515.0,3560.0,16.0,5.0,googlearchive,googlearchive/android-MediaRecorder,Deepblue1996,Deepblue1996/DaDaRecord,143.0,2.0,143.0,2.0
343525,1.605263157894737,1.5789473684210529,1.763157894736842,1.131578947368421,10.0,0.2631578947368421,9.105263157894736,0.3947368421052631,1.3157894736842106,1.0789473684210529,1.0789473684210529,0.0,38.0,0.3157894736842105,0.8157894736842105,0.0,0.0,0.0,3.5526315789473686,2.473684210526316,3.8684210526315783,3.8684210526315783,0.0263157894736842,0.9210526315789472,0.2894736842105263,2.631578947368421,0.0,66.36842105263158,7.631578947368421,55.47368421052632,14.526315789473683,36.28947368421053,3.6052631578947367,0.0,0.0,0.0,25.84210526315789,36.42105263157895,12.973684210526317,23.44736842105263,0.0,0.0,0.0,0.0,0.0,3.1842105263157894,2.973684210526316,3.6052631578947367,1.7105263157894737,0.0,1.6842105263157894,0.9736842105263158,0.0,21.07894736842105,17.86842105263158,0.0952631578947368,8.342105263157896,8.0,9.342105263157896,4.789473684210527,2108.0,2522.0,21.0,8.0,googlearchive,googlearchive/android-MediaRecorder,liuq96,liuq96/MediaLearn,57.0,4.0,28.5,2.0
343582,0.0743243243243243,0.0743243243243243,0.081081081081081,0.0472972972972973,0.6351351351351351,0.054054054054054,0.3783783783783784,0.1891891891891892,1.0,0.0675675675675675,0.0675675675675675,0.0,150.0,0.0472972972972973,27.56756756756757,0.0,0.0,0.0,0.1351351351351351,0.0945945945945946,0.1824324324324324,0.1824324324324324,0.0,0.054054054054054,0.027027027027027,0.1013513513513513,0.0,164.8108108108108,0.7094594594594594,63.42567567567568,59.4054054054054,57.79054054054054,100.70270270270272,0.0,0.0,0.0,56.37162162162162,58.76351351351352,57.520270270270274,1.2432432432432432,0.0,0.0,0.0,0.0,0.0,0.1621621621621621,0.1554054054054054,0.1756756756756756,0.1013513513513513,0.0,1.027027027027027,0.054054054054054,0.0,0.8986486486486487,0.7364864864864865,0.1589189189189189,0.4662162162162162,0.4594594594594595,0.4932432432432432,0.2702702702702703,9387.0,24392.0,17.0,23.0,googlearchive,googlearchive/android-MediaRecorder,mikelhpdatke,mikelhpdatke/AndroidRecorder,636.0,8.0,159.0,2.0
344962,1.603921568627451,1.5058823529411764,1.6823529411764706,1.0196078431372548,9.262745098039217,0.4745098039215686,7.780392156862745,0.7725490196078432,1.423529411764706,1.6470588235294117,1.6470588235294117,0.0549019607843137,273.0,0.3372549019607843,0.7058823529411765,0.0,0.0,0.0,4.462745098039216,1.376470588235294,4.8,5.031372549019608,0.3568627450980392,0.4,0.0823529411764705,3.9607843137254894,0.0,78.95686274509804,10.352941176470589,57.77254901960784,15.337254901960783,34.16470588235294,10.96470588235294,0.0,0.0,0.0,21.64313725490196,34.0078431372549,12.63921568627451,21.36862745098039,0.0,0.0,0.0,0.0,0.0,3.07843137254902,2.670588235294117,3.3215686274509806,1.3372549019607842,0.0,1.5960784313725491,0.788235294117647,0.0,22.396078431372548,21.92549019607843,0.2136470588235294,8.945098039215686,8.403921568627451,9.537254901960784,5.36078431372549,14732.0,20134.0,115.0,37.0,googlearchive,googlearchive/android-ads,sahujaunpuri,sahujaunpuri/ad-mobmediation,49.0,6.0,16.333333333333332,2.0
344964,1.4342105263157894,1.3157894736842106,1.4736842105263157,1.0,10.842105263157896,0.8289473684210527,8.855263157894736,0.9736842105263158,1.0526315789473684,0.9078947368421052,0.9078947368421052,0.0,77.0,0.0,0.2631578947368421,0.0,0.0,0.0,2.8552631578947367,1.4736842105263157,2.8552631578947367,2.8552631578947367,0.0263157894736842,0.5789473684210527,0.131578947368421,2.1184210526315788,0.0,46.76315789473684,6.421052631578948,34.31578947368421,8.236842105263158,23.407894736842103,6.131578947368421,0.0,0.0,0.0,16.31578947368421,22.06578947368421,8.092105263157896,13.973684210526317,0.0,0.0,0.0,0.0,0.0,2.013157894736842,1.7894736842105263,2.1052631578947367,1.0,0.0,1.986842105263158,0.4078947368421052,0.0,19.539473684210527,17.763157894736842,0.111578947368421,4.434210526315789,4.197368421052632,4.605263157894737,2.8552631578947367,2608.0,3554.0,25.0,15.0,googlearchive,googlearchive/android-ads,sahujaunpuri,sahujaunpuri/admob,2963.0,90.0,77.97368421052632,2.3684210526315788
344966,1.602459016393443,1.524590163934426,1.6967213114754098,1.0122950819672132,9.44672131147541,0.5,7.881147540983607,0.8073770491803278,1.4139344262295082,1.651639344262295,1.651639344262295,0.0573770491803278,261.0,0.3278688524590163,0.7131147540983607,0.0,0.0,0.0,4.467213114754099,1.3934426229508197,4.795081967213115,5.036885245901639,0.3401639344262295,0.4098360655737705,0.0942622950819672,3.950819672131148,0.0,79.65983606557377,10.368852459016392,57.93032786885246,15.204918032786884,34.43852459016394,11.401639344262296,0.0,0.0,0.0,21.75409836065574,34.21311475409836,12.684426229508198,21.52868852459016,0.0,0.0,0.0,0.0,0.0,3.0737704918032787,2.7336065573770494,3.2827868852459017,1.3278688524590163,0.0,1.598360655737705,0.8114754098360656,0.0,22.459016393442624,21.922131147540984,0.220655737704918,9.01639344262295,8.487704918032787,9.56967213114754,5.352459016393443,14135.0,19437.0,108.0,37.0,googlearchive,googlearchive/android-ads,sahujaunpuri,sahujaunpuri/android-ad-mediation,49.0,6.0,16.333333333333332,2.0
345082,1.25,1.25,1.25,1.0,7.875,0.375,5.875,1.375,1.0,0.875,0.875,0.0,8.0,0.0,0.5,0.0,0.0,0.0,3.25,1.75,3.25,3.25,0.25,0.625,0.5,1.875,0.0,55.625,7.375,35.25,13.375,20.25,13.0,0.0,0.0,0.0,17.125,24.625,12.375,12.25,0.0,0.0,0.0,0.0,0.0,1.75,1.625,1.75,1.0,0.0,1.625,0.5,0.0,21.375,20.75,0.4975,5.75,5.5,5.75,3.25,282.0,445.0,5.0,3.0,googlearchive,googlearchive/android-ads,gochi300,gochi300/AndroidRecyclerViewBannerAdsDemo,361.0,6.0,120.33333333333333,2.0
345083,1.3636363636363635,1.3636363636363635,1.3636363636363635,1.0,9.090909090909092,0.6363636363636364,6.818181818181818,1.3636363636363635,1.0,0.9090909090909092,0.9090909090909092,0.0,11.0,0.0,0.2727272727272727,0.0,0.0,0.0,2.8181818181818183,1.5454545454545454,2.8181818181818183,2.8181818181818183,0.1818181818181818,0.5454545454545454,0.0909090909090909,2.0,0.0,47.72727272727273,7.090909090909091,31.09090909090909,10.909090909090908,18.63636363636364,9.545454545454543,0.0,0.0,0.0,15.545454545454543,21.454545454545453,9.727272727272728,11.727272727272728,0.0,0.0,0.0,0.0,0.0,1.818181818181818,1.818181818181818,1.818181818181818,1.0,0.0,1.7272727272727273,0.4545454545454545,0.0,20.454545454545453,19.545454545454547,0.399090909090909,4.545454545454546,4.363636363636363,4.545454545454546,2.8181818181818183,342.0,525.0,8.0,3.0,googlearchive,googlearchive/android-ads,gochi300,gochi300/AndroidRecyclerViewNativeAdsDemo,151.0,11.0,30.2,2.2
345114,0.965451055662188,0.9174664107485604,1.0019193857965452,0.6621880998080614,5.946257197696737,0.4856046065259117,4.861804222648752,0.4241842610364683,1.1170825335892514,1.7120921305182342,1.7120921305182342,0.0978886756238003,535.0,0.1343570057581574,3.8502879078694816,0.0,0.0,0.0,2.978886756238004,1.4952015355086372,3.113243761996161,3.930902111324376,0.0441458733205374,0.4491362763915547,0.3589251439539347,2.2610364683301345,0.0,54.38771593090211,7.45873320537428,42.16506717850288,16.986564299424185,28.550863723608444,5.065259117082533,0.0,0.0,0.0,23.71017274472169,31.28214971209213,17.3320537428023,13.950095969289828,0.0,0.0,0.0,0.0,0.0,1.6046065259117082,1.5297504798464492,1.744721689059501,0.8272552783109405,0.0,1.4433781190019197,0.5508637236084453,0.0,16.061420345489445,14.98464491362764,0.0796928982725527,5.295585412667946,5.166986564299425,5.618042226487524,3.435700575815739,21968.0,28336.0,156.0,35.0,googlearchive,googlearchive/android-ads,narakai,narakai/ImpressLetters,11.0,2.0,11.0,2.0
346227,1.12,1.08,1.16,1.0,5.6,0.24,4.44,0.76,1.16,0.84,0.84,0.08,28.0,0.76,0.44,0.0,0.0,0.0,3.56,0.76,4.32,4.8,0.04,0.36,0.44,3.48,0.0,47.08,6.56,29.84,9.4,16.2,10.76,0.0,0.0,0.0,12.68,19.92,9.48,10.44,0.0,0.0,0.0,0.0,0.0,2.32,2.12,2.4,1.24,0.0,1.68,0.52,0.0,18.68,14.44,0.3676,6.0,5.8,6.16,4.64,746.0,1177.0,18.0,14.0,googlearchive,googlearchive/android-DragAndDropAcrossApps,morristech,morristech/ModuleLoader,438.0,12.0,109.5,3.0
346353,0.9854469854469856,0.972972972972973,0.9916839916839916,0.9376299376299376,1.95010395010395,0.0852390852390852,1.7130977130977132,0.1434511434511434,1.027027027027027,0.1642411642411642,0.1642411642411642,0.0083160083160083,486.0,0.0748440748440748,23.353430353430355,0.0,0.0,0.0,1.1268191268191268,0.1268191268191268,1.2016632016632016,1.2349272349272349,0.002079002079002,0.8648648648648649,0.0311850311850311,0.3035343035343035,0.0,134.9106029106029,2.30977130977131,56.28066528066528,52.11226611226611,49.22037422037422,76.33056133056132,0.0,0.0,0.0,48.08939708939709,52.03326403326403,50.727650727650726,1.3056133056133057,0.0,0.0,0.0,0.0,0.0,1.1122661122661122,1.0582120582120582,1.1185031185031185,0.975051975051975,0.0,1.0810810810810811,0.0727650727650727,0.0,2.1954261954261955,1.7609147609147608,0.1264241164241164,1.4573804573804574,1.395010395010395,1.476091476091476,1.2453222453222452,27071.0,64892.0,92.0,47.0,googlearchive,googlearchive/android-DragAndDropAcrossApps,JoshuaWongCHN,JoshuaWongCHN/DragAndDropDemo,961.0,36.0,80.08333333333333,3.0
353810,1.3234501347708896,1.2911051212938005,1.371967654986523,1.0161725067385443,9.471698113207546,0.7250673854447439,7.544474393530997,0.9649595687331536,1.0862533692722371,1.3908355795148248,1.3908355795148248,0.0539083557951482,388.0,0.4959568733153638,1.1185983827493262,0.0,0.0,0.0,4.781671159029649,2.407008086253369,5.277628032345014,5.886792452830188,0.0323450134770889,0.3962264150943396,0.2452830188679245,4.60377358490566,0.0,81.366576819407,13.991913746630727,55.19676549865229,18.62803234501348,29.741239892183287,12.471698113207546,0.0,0.0,0.0,23.80323450134771,35.12938005390836,17.080862533692724,18.048517520215636,0.0,0.0,0.0,0.0,0.0,2.024258760107817,1.9056603773584904,2.161725067385445,1.1536388140161724,0.0,1.752021563342318,0.5795148247978437,0.0,27.15633423180593,25.644204851752026,0.2760377358490566,7.393530997304582,7.245283018867925,7.690026954177897,5.55256064690027,20478.0,30187.0,159.0,32.0,googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,1009.0,24.0,100.9,2.4
353840,1.5142857142857142,1.3714285714285714,1.542857142857143,1.0,7.771428571428571,0.0857142857142857,6.942857142857143,0.6285714285714286,1.0571428571428572,1.3714285714285714,1.3714285714285714,0.0571428571428571,35.0,0.1714285714285714,0.4285714285714285,0.0,0.0,0.0,2.9714285714285715,0.8857142857142857,3.142857142857143,3.3142857142857145,0.2571428571428571,0.3428571428571428,0.3714285714285714,2.1714285714285717,0.0,49.65714285714286,5.2,38.68571428571428,7.142857142857143,26.428571428571427,5.828571428571428,0.0,0.0,0.0,14.142857142857142,21.257142857142856,7.714285714285714,13.542857142857144,0.0,0.0,0.0,0.0,0.0,1.8857142857142857,1.7428571428571429,2.057142857142857,1.0571428571428572,0.0,1.8571428571428568,0.5714285714285714,0.0,10.485714285714286,9.4,0.102,4.885714285714286,4.742857142857143,5.142857142857143,3.2,1354.0,1738.0,5.0,5.0,googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/NewSample-2017,1446.0,38.0,103.28571428571429,2.7142857142857144
354696,1.704225352112676,1.5633802816901408,1.8450704225352117,1.045774647887324,9.679577464788732,0.3485915492957746,7.757042253521127,1.4119718309859155,1.158450704225352,1.4401408450704225,1.4401408450704225,0.0669014084507042,320.0,4.038732394366197,0.943661971830986,0.0,0.0,0.0,4.242957746478873,1.6830985915492958,8.28169014084507,9.735915492957746,0.1408450704225352,1.3838028169014085,0.4823943661971831,6.274647887323944,0.0,132.5950704225352,13.73943661971831,78.93661971830986,23.556338028169016,47.144366197183096,40.6056338028169,0.0,0.0,0.0,35.683098591549296,54.08098591549296,20.450704225352112,33.63028169014085,0.0,0.0,0.0,0.0,0.0,3.9190140845070425,3.461267605633803,4.422535211267606,1.887323943661972,0.0,1.6091549295774648,1.158450704225352,0.0,21.700704225352112,19.5774647887324,0.9557394366197184,15.897887323943662,15.267605633802816,17.3556338028169,10.44718309859155,22418.0,37657.0,152.0,34.0,googlearchive,googlearchive/android-PictureInPicture,ckwcc,ckwcc/App-Architecture,494.0,9.0,123.5,2.25
354709,2.3076923076923075,1.9230769230769231,2.3846153846153846,1.0,10.307692307692308,0.2307692307692307,8.923076923076923,1.0769230769230769,1.0,1.2307692307692308,1.2307692307692308,0.0769230769230769,13.0,0.0,0.8461538461538461,0.0,0.0,0.0,4.0,1.6923076923076923,4.0,4.230769230769231,0.6153846153846154,0.0769230769230769,0.3846153846153846,2.923076923076923,0.0,71.53846153846153,7.846153846153846,51.30769230769231,10.307692307692308,34.15384615384615,12.692307692307692,0.0,0.0,0.0,20.615384615384617,30.846153846153847,10.384615384615383,20.46153846153846,0.0,0.0,0.0,0.0,0.0,3.0,2.6153846153846154,3.3846153846153846,1.1538461538461535,0.0,1.7692307692307692,1.1538461538461535,0.0,12.692307692307692,11.461538461538462,0.3161538461538462,7.769230769230769,7.384615384615385,8.384615384615385,4.153846153846154,667.0,930.0,4.0,4.0,googlearchive,googlearchive/android-PictureInPicture,ckwcc,ckwcc/PictureInPicture,801.0,11.0,160.2,2.2
