AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean,percentage_duplicate_loc
1.0217391304347827,1.0217391304347827,1.0217391304347827,0.9130434782608696,4.891304347826087,0.2391304347826087,4.260869565217392,0.2391304347826087,1.065217391304348,1.5869565217391304,1.5869565217391304,0.1521739130434782,51.0,0.6304347826086957,0.2608695652173913,0.0,0.0,0.0,4.369565217391305,1.673913043478261,5.0,5.739130434782608,0.1739130434782608,0.3695652173913043,0.0,4.456521739130435,0.0,49.97826086956522,9.652173913043478,35.32608695652174,15.23913043478261,14.543478260869565,5.086956521739131,0.0,0.0,0.0,13.608695652173912,22.15217391304348,11.847826086956522,10.304347826086955,0.0,0.0,0.0,0.0,0.0,1.3695652173913044,1.3695652173913044,1.4130434782608696,0.9565217391304348,0.0,1.2173913043478262,0.4347826086956521,0.0,37.08695652173913,33.30434782608695,0.2710869565217391,5.978260869565218,5.978260869565218,6.021739130434782,5.239130434782608,2299.0,41.0,15.0,Spring,spring-guides/gs-rest-service,krishna81m,krishna81m/gs-rest-service,23.0,2.0,23.0,2.0,1.0004349717268377
1.0,1.0,1.0,1.0,3.5,0.25,3.25,0.0,1.0,0.25,0.25,0.0,4.0,0.25,0.25,0.0,0.0,0.0,2.25,1.0,2.5,2.5,0.0,0.0,0.0,2.5,0.0,17.75,4.25,13.5,6.5,4.0,0.0,0.0,0.0,0.0,4.0,7.5,4.75,2.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.75,20.75,0.0,2.5,2.5,2.5,2.5,71.0,4.0,3.0,Spring,spring-guides/gs-rest-service,blackghostt,blackghostt/cerberoaccounts,23.0,2.0,23.0,2.0,32.3943661971831
1.5,1.5,1.5,1.0,9.25,1.5,7.0,0.75,1.0,0.5,0.5,0.0,5.0,0.25,0.0,0.0,0.0,0.0,2.75,0.75,3.0,3.0,0.0,0.0,0.0,3.0,0.0,24.0,6.0,17.0,6.0,7.0,1.0,0.0,0.0,0.0,6.75,11.75,5.5,6.25,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.0,0.0,1.0,0.25,0.0,14.75,14.75,0.04,3.5,3.5,3.5,3.0,96.0,5.0,4.0,Spring,spring-guides/gs-accessing-data-mongodb,paulvi,paulvi/com.example.spring.mongodb,27.0,2.0,27.0,2.0,28.125
1.5235849056603774,1.518867924528302,1.5377358490566038,0.9716981132075472,9.5,1.018867924528302,7.735849056603773,0.7216981132075472,1.2028301886792452,1.070754716981132,1.070754716981132,0.0141509433962264,253.0,0.2169811320754717,0.1839622641509433,0.0,0.0,0.0,4.80188679245283,1.778301886792453,5.018867924528302,5.14622641509434,0.0235849056603773,0.070754716981132,0.0094339622641509,4.915094339622642,0.0,38.41037735849056,7.358490566037735,29.13679245283019,11.50943396226415,12.7311320754717,1.9858490566037736,0.0,0.0,0.0,12.537735849056604,19.56132075471698,9.721698113207546,9.839622641509434,0.0,0.0,0.0,0.0,0.0,1.6839622641509433,1.679245283018868,1.69811320754717,1.0,0.0,1.1179245283018868,0.3254716981132075,0.0,35.54716981132076,35.00471698113208,0.2083490566037736,5.8915094339622645,5.886792452830188,5.90566037735849,5.080188679245283,8143.0,247.0,79.0,Spring,spring-guides/gs-accessing-data-mongodb,nate-getch,nate-getch/Enterprise-Arch-Labs,20.0,2.0,20.0,2.0,0.24560972614515536
1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8888888888888888,10.444444444444445,1.1666666666666667,8.222222222222221,1.0,1.1111111111111112,1.0555555555555556,1.0555555555555556,0.0,21.0,0.2222222222222222,1.0555555555555556,0.0,0.0,0.0,3.611111111111111,1.6111111111111112,3.8333333333333335,3.8333333333333335,0.0,0.3333333333333333,0.0,3.5,0.0,70.5,11.61111111111111,50.55555555555556,22.72222222222222,31.05555555555556,8.444444444444445,0.0,0.0,0.0,27.55555555555556,34.333333333333336,15.77777777777778,18.55555555555556,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,0.8888888888888888,0.0,1.1666666666666667,0.6111111111111112,0.0,34.44444444444444,32.94444444444444,0.2177777777777777,5.611111111111111,5.611111111111111,5.611111111111111,3.8333333333333335,1269.0,20.0,14.0,Spring,spring-guides/gs-accessing-data-mongodb,yqbjtu,yqbjtu/mongodbTutorial,17.0,2.0,17.0,2.0,1.3396375098502757
1.3366336633663367,1.3366336633663367,1.3465346534653466,0.9801980198019802,10.336633663366335,0.9801980198019802,7.475247524752476,1.9207920792079207,1.1782178217821782,0.2277227722772277,0.2277227722772277,0.0792079207920792,108.0,0.3267326732673267,0.2475247524752475,0.0,0.0,0.0,2.1485148514851486,1.118811881188119,2.4752475247524752,2.5643564356435644,0.0,0.0693069306930693,0.0396039603960396,2.366336633663366,0.0,37.02970297029703,6.198019801980198,22.32673267326733,9.594059405940596,11.663366336633665,8.782178217821782,0.0,0.0,0.0,9.762376237623762,14.415841584158416,7.712871287128713,6.702970297029703,0.0,0.0,0.0,0.0,0.0,1.5742574257425743,1.5742574257425743,1.623762376237624,1.0396039603960396,0.0,1.2277227722772277,0.3663366336633663,0.0,18.643564356435643,18.00990099009901,2.102574257425742,3.3168316831683167,3.3168316831683167,3.366336633663366,2.643564356435644,3740.0,100.0,41.0,Spring,spring-guides/gs-accessing-data-mongodb,hkj123,hkj123/edwinghu,30.0,2.0,30.0,2.0,0.8021390374331552
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,9.333333333333334,1.3333333333333333,6.666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,3.333333333333333,3.333333333333333,0.3333333333333333,0.0,0.0,3.0,0.0,33.0,7.666666666666667,23.33333333333333,8.666666666666666,11.333333333333334,2.0,0.0,0.0,0.0,11.333333333333334,17.0,7.666666666666667,9.333333333333334,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.0,1.0,0.3333333333333333,0.0,35.666666666666664,35.666666666666664,0.0566666666666666,4.0,4.0,4.0,3.333333333333333,99.0,4.0,3.0,Spring,spring-guides/gs-accessing-data-mongodb,codejcd,codejcd/spring-boot-mongodb-mongorepository-demo,21.0,2.0,21.0,2.0,21.21212121212121
1.45578231292517,1.401360544217687,1.5551020408163263,1.0775510204081633,9.07482993197279,0.3836734693877551,7.025850340136055,1.4707482993197278,1.368707482993197,3.272108843537415,3.272108843537415,0.1741496598639455,968.0,1.0829931972789115,1.4761904761904765,0.0,0.0,0.0,5.45578231292517,1.980952380952381,6.538775510204082,8.70748299319728,0.2149659863945578,0.654421768707483,0.8380952380952381,4.831292517006803,0.0,108.21360544217688,12.444897959183674,71.39591836734694,21.495238095238093,41.21224489795918,24.685714285714287,0.0,0.0,0.0,28.98095238095238,44.28163265306122,18.589115646258502,25.69251700680272,0.0,0.0,0.0,0.0,0.0,3.379591836734694,3.048979591836735,3.704761904761905,1.9510204081632647,0.0,1.3319727891156463,1.0163265306122449,0.0,25.58503401360544,22.08299319727892,0.364829931972789,13.19047619047619,12.54829931972789,14.131972789115649,9.035374149659864,79537.0,562.0,130.0,Spring,spring-guides/gs-async-method,tuonghv,tuonghv/Java_springboot,55.0,5.0,27.5,2.5,0.06915020682198222
1.1136363636363635,1.1136363636363635,1.1136363636363635,0.9772727272727272,6.340909090909091,0.2272727272727272,5.204545454545454,0.7727272727272727,1.1363636363636365,0.6136363636363636,0.6136363636363636,0.0,49.0,0.2954545454545454,0.3409090909090909,0.0,0.0,0.0,2.3181818181818183,0.75,2.613636363636364,2.613636363636364,0.0227272727272727,0.0454545454545454,0.0681818181818181,2.477272727272727,0.0,25.954545454545453,4.295454545454546,16.795454545454547,6.75,7.727272727272727,5.0227272727272725,0.0,0.0,0.0,6.863636363636363,10.931818181818182,5.409090909090909,5.5227272727272725,0.0,0.0,0.0,0.0,0.0,1.2954545454545454,1.2954545454545454,1.2954545454545454,0.9772727272727272,0.0,1.0909090909090908,0.1818181818181818,0.0,12.0,11.659090909090908,0.2977272727272727,3.136363636363636,3.136363636363636,3.159090909090909,2.772727272727273,1142.0,49.0,22.0,Spring,spring-guides/gs-crud-with-vaadin,gunerhanale,gunerhanale/springboot-portfolio,19.0,3.0,19.0,3.0,1.6637478108581436
1.0,1.0,1.0,1.0,5.076923076923077,0.0769230769230769,4.923076923076923,0.0,1.0,0.9230769230769232,0.9230769230769232,0.0,15.0,0.0769230769230769,0.0,0.0,0.0,0.0,3.076923076923077,1.0,3.1538461538461537,3.1538461538461537,1.1538461538461535,0.0,0.0,2.0,0.0,21.53846153846154,4.230769230769231,17.153846153846153,7.538461538461538,6.230769230769231,0.1538461538461538,0.0,0.0,0.0,6.461538461538462,10.615384615384617,5.384615384615385,5.230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.1538461538461535,0.0,0.0,15.538461538461538,15.538461538461538,0.0046153846153846,3.692307692307693,3.692307692307693,3.692307692307693,3.692307692307693,280.0,15.0,7.0,Spring,spring-guides/tut-rest,afeiluo,afeiluo/web_spring_boot,73.0,5.0,36.5,2.5,26.071428571428573
1.0363636363636364,1.0363636363636364,1.0363636363636364,0.9454545454545454,4.945454545454545,0.1454545454545454,4.454545454545454,0.2545454545454545,1.1272727272727272,0.7272727272727273,0.7272727272727273,0.0,60.0,0.2363636363636363,0.2181818181818181,0.0,0.0,0.0,1.4181818181818182,0.6545454545454545,1.6545454545454543,1.6545454545454543,0.4181818181818181,0.0181818181818181,0.0363636363636363,1.181818181818182,0.0,21.47272727272728,3.8181818181818175,13.309090909090909,5.563636363636364,6.036363636363636,4.4363636363636365,0.0,0.0,0.0,4.727272727272728,7.672727272727273,4.254545454545455,3.418181818181818,0.0,0.0,0.0,0.0,0.0,1.181818181818182,1.181818181818182,1.181818181818182,0.9454545454545454,0.0,1.1090909090909091,0.1454545454545454,0.0,5.4,5.4,0.2550909090909091,2.145454545454545,2.145454545454545,2.163636363636364,1.8727272727272728,1181.0,58.0,31.0,Spring,spring-guides/tut-rest,RezaGholamzad,RezaGholamzad/spring.io,11.0,2.0,11.0,2.0,0.9314140558848433
1.4,1.4,1.4,1.0,7.0,0.3,6.5,0.3,1.1,1.0,1.0,0.0,11.0,0.3,0.6,0.0,0.0,0.0,2.7,0.6,3.0,3.0,1.1,0.1,0.1,1.7,0.0,30.0,5.5,22.9,8.8,12.3,2.7,0.0,0.0,0.0,9.2,14.2,7.0,7.2,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.2,1.2,0.0,1.2,0.4,0.0,6.3,6.3,0.055,4.4,4.4,4.8,3.6,300.0,10.0,4.0,Spring,spring-guides/tut-rest,hankh0412,hankh0412/rest-jpa,203.0,8.0,67.66666666666667,2.6666666666666665,67.66666666666666
1.2,1.2,1.2,1.0,6.6,0.68,5.8,0.12,1.16,1.52,1.52,0.0,30.0,0.12,0.2,0.0,0.0,0.0,1.96,1.0,2.08,2.08,0.16,0.04,0.04,1.84,0.0,25.24,5.2,19.0,7.96,9.28,1.08,0.0,0.0,0.0,7.04,10.56,5.64,4.92,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.0,0.0,1.2,0.2,0.0,10.96,10.96,0.0204,3.0,3.0,3.04,2.56,631.0,30.0,8.0,Spring,spring-guides/tut-rest,karolpawlak,karolpawlak/Springboot-REST-API,40.0,5.0,20.0,2.5,6.3391442155309035
1.3064516129032258,1.3064516129032258,1.3225806451612905,0.9032258064516128,7.967741935483871,0.935483870967742,6.645161290322581,0.4032258064516129,1.0483870967741935,0.8064516129032258,0.8064516129032258,0.0,68.0,0.4516129032258064,0.4677419354838709,0.0,0.0,0.0,2.3870967741935485,1.3709677419354838,2.838709677419355,2.838709677419355,0.4032258064516129,0.064516129032258,0.0967741935483871,2.274193548387097,0.0,40.274193548387096,7.903225806451613,26.90322580645161,10.112903225806452,14.241935483870968,6.225806451612903,0.0,0.0,0.0,12.290322580645162,18.12903225806452,8.080645161290322,10.048387096774194,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.3225806451612905,2.419354838709677,1.3548387096774193,0.0,1.1129032258064515,0.6129032258064516,0.0,14.5,14.403225806451612,0.2419354838709677,5.032258064516129,5.032258064516129,5.290322580645161,3.661290322580645,2497.0,64.0,20.0,Spring,spring-guides/tut-rest,garzarobm,garzarobm/TTS8Weeks,415.0,16.0,59.285714285714285,2.2857142857142856,16.619943932719263
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,6.733333333333333,0.1333333333333333,6.4,0.1333333333333333,1.1333333333333333,1.2,1.2,0.0,18.0,0.2666666666666666,0.3333333333333333,0.0,0.0,0.0,3.2,0.8666666666666667,3.466666666666667,3.466666666666667,1.0,0.0666666666666666,0.0666666666666666,2.333333333333333,0.0,32.333333333333336,4.866666666666666,25.133333333333333,9.933333333333334,12.466666666666669,2.8,0.0,0.0,0.0,9.4,14.866666666666667,7.466666666666667,7.4,0.0,0.0,0.0,0.0,0.0,1.8666666666666667,1.8666666666666667,2.0,1.2666666666666666,0.0,1.2,0.4666666666666667,0.0,8.266666666666667,8.266666666666667,0.0866666666666666,4.866666666666666,4.866666666666666,5.066666666666666,4.133333333333334,485.0,17.0,5.0,Spring,spring-guides/tut-rest,NawafSwe,NawafSwe/Payroll,83.0,4.0,41.5,2.0,17.11340206185567
1.3636363636363635,1.3636363636363635,1.3636363636363635,1.0,6.909090909090909,0.0909090909090909,6.181818181818182,0.5454545454545454,1.0909090909090908,0.9090909090909092,0.9090909090909092,0.0,12.0,0.3636363636363636,0.5454545454545454,0.0,0.0,0.0,2.4545454545454546,0.5454545454545454,2.8181818181818183,2.8181818181818183,0.8181818181818182,0.0909090909090909,0.0909090909090909,1.818181818181818,0.0,39.18181818181818,5.090909090909091,21.63636363636364,8.363636363636363,11.0,12.636363636363637,0.0,0.0,0.0,8.454545454545455,13.181818181818182,6.545454545454546,6.636363636363637,0.0,0.0,0.0,0.0,0.0,1.818181818181818,1.818181818181818,2.090909090909091,1.181818181818182,0.0,1.181818181818182,0.3636363636363636,0.0,6.0,5.727272727272728,0.3754545454545454,4.090909090909091,4.090909090909091,4.454545454545454,3.363636363636364,431.0,11.0,5.0,Spring,spring-guides/tut-rest,NawafSwe,NawafSwe/spring-boot,52.0,2.0,52.0,2.0,12.064965197215777
1.2666666666666666,1.2666666666666666,1.2666666666666666,1.0,7.866666666666666,0.2666666666666666,6.533333333333333,1.1333333333333333,1.0666666666666669,1.0666666666666669,1.0666666666666669,0.0,17.0,0.2666666666666666,0.4666666666666667,0.0,0.0,0.0,2.8,0.6,3.066666666666667,3.066666666666667,1.3333333333333333,0.0666666666666666,0.0666666666666666,1.6,0.0,29.266666666666666,4.666666666666667,22.0,8.533333333333333,10.866666666666667,3.1333333333333333,0.0,0.0,0.0,8.133333333333333,13.0,6.266666666666667,6.733333333333333,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.7333333333333334,2.0,1.2666666666666666,0.0,1.2,0.3333333333333333,0.0,8.066666666666666,8.066666666666666,0.1173333333333333,4.4,4.4,4.733333333333333,3.866666666666666,439.0,16.0,2.0,Spring,spring-guides/tut-rest,escapin,escapin/spring-rest-service,103.0,11.0,34.333333333333336,3.6666666666666665,23.462414578587698
